ward,target
21009001: Ward 1,17.73907020471527
21009002: Ward 2,14.451985664415414
21009003: Ward 3,18.190979880432224
21009004: Ward 4,15.34177963980529
21009005: Ward 5,17.045164594514503
21009006: Ward 6,16.61376604916767
21201001: Ward 1,23.64576618069332
21201002: Ward 2,33.221588431847806
21201003: Ward 3,36.946240705546884
21201004: Ward 4,37.32855812282217
21201005: Ward 5,36.234753775566936
21201006: Ward 6,35.60438592268798
21201007: Ward 7,36.44922764360858
21201008: Ward 8,40.08319216772908
21201009: Ward 9,32.64840085968051
21201010: Ward 10,35.20923418933222
21201011: Ward 11,37.93818821379506
21201012: Ward 12,36.72522180079686
21201013: Ward 13,31.963195331979854
21201014: Ward 14,39.5936723569153
21201015: Ward 15,41.184842574674065
21201016: Ward 16,43.181663435669364
21201017: Ward 17,41.74785234669099
21201018: Ward 18,41.35525732789729
21201019: Ward 19,40.18035461608281
21201020: Ward 20,42.623647632245195
21201021: Ward 21,32.50154483493917
21201022: Ward 22,37.23200955949656
21201023: Ward 23,36.3702386679101
21201024: Ward 24,33.45781662440339
21201025: Ward 25,27.86270726535538
21201026: Ward 26,42.89619205387436
21201027: Ward 27,32.37268497347372
21201028: Ward 28,36.33734895670254
21201029: Ward 29,33.18524330736351
21201030: Ward 30,32.84433072213391
21201031: Ward 31,35.927984443169585
21202001: Ward 1,19.986479863957126
21202002: Ward 2,25.04903086680138
21202003: Ward 3,27.504278263228635
21202004: Ward 4,23.444486423160924
21202005: Ward 5,28.32146687416662
21202006: Ward 6,28.934573854262588
21202007: Ward 7,32.223015746573445
21202008: Ward 8,32.88044314730717
21202009: Ward 9,29.537433574467777
21202010: Ward 10,32.223151981829815
21202011: Ward 11,32.15801677786629
21202012: Ward 12,32.83459442586438
21202013: Ward 13,33.304843927981935
21202014: Ward 14,34.28621869040079
21202015: Ward 15,34.11188363775004
21202016: Ward 16,32.05102512531286
21202017: Ward 17,33.085687017567
21202018: Ward 18,31.59723511597317
21202019: Ward 19,33.2666803384396
21202020: Ward 20,33.61967902812043
21202021: Ward 21,32.83541101379876
21202022: Ward 22,36.62953864369552
21202023: Ward 23,36.6656961775155
21202024: Ward 24,36.66006320822429
21202025: Ward 25,37.45755685313395
21202026: Ward 26,34.3747344728818
21202027: Ward 27,35.77886540236781
21202028: Ward 28,33.93102325578143
21202029: Ward 29,33.953854421438876
21202030: Ward 30,31.918443850823966
21202031: Ward 31,34.43573829439259
21203001: Ward 1,20.837991235566463
21203002: Ward 2,32.0047680826182
21203003: Ward 3,28.984612537354195
21203004: Ward 4,30.86209697106927
21203005: Ward 5,25.797895985507253
21203006: Ward 6,18.169841521385777
21203007: Ward 7,22.283259589776392
21204001: Ward 1,31.320427787980464
21204002: Ward 2,26.136809812920028
21204003: Ward 3,31.96643066619382
21204004: Ward 4,22.006468311131535
21204005: Ward 5,26.69072720359828
21204006: Ward 6,23.49136275158977
21204007: Ward 7,33.65069798075012
21204008: Ward 8,31.945138910115404
21204009: Ward 9,25.441298936841648
21204010: Ward 10,29.201035933437648
21204011: Ward 11,31.358025441759924
21204012: Ward 12,32.702810253299724
21204013: Ward 13,31.123962392836848
21204014: Ward 14,26.54701984374516
21204015: Ward 15,30.850058744715803
21206001: Ward 1,30.17066116282506
21206002: Ward 2,29.365364679138246
21206003: Ward 3,30.101466051374832
21206004: Ward 4,30.46508017593121
21206005: Ward 5,32.16700462810974
21206006: Ward 6,29.16372597753235
21206007: Ward 7,22.445928530317634
21206008: Ward 8,29.270043895014553
21206009: Ward 9,30.28485197315242
21206010: Ward 10,22.594028875385142
21206011: Ward 11,26.098848712581113
21206012: Ward 12,28.35602225742559
21301001: Ward 1,24.978075884838066
21301002: Ward 2,22.69333806452716
21301003: Ward 3,22.877812902359413
21301004: Ward 4,19.839408259796606
21301005: Ward 5,8.967611696595828
21301006: Ward 6,19.61364791632758
21301007: Ward 7,20.551289734718694
21301008: Ward 8,19.09843058747617
21301009: Ward 9,20.63489251813195
21305001: Ward 1,33.93084296349281
21305002: Ward 2,30.70754596094895
21305003: Ward 3,32.971422026589956
21305004: Ward 4,30.559461693216516
21305005: Ward 5,36.95804069503841
21305006: Ward 6,32.09873623682774
21305007: Ward 7,33.50904148251924
21305008: Ward 8,31.06772428320238
21305009: Ward 9,36.57702859084215
21305010: Ward 10,32.238309168541065
21305011: Ward 11,40.16194273188421
21305012: Ward 12,36.12949837024052
21305013: Ward 13,34.16785219571128
21305014: Ward 14,26.08180640450948
21305015: Ward 15,30.106895068748663
21305016: Ward 16,34.408951699555566
21305017: Ward 17,32.39553898071374
21305018: Ward 18,34.978291399846384
21305019: Ward 19,35.14807514338624
21305020: Ward 20,35.283059482596
21305021: Ward 21,36.03615527961625
21306001: Ward 1,31.862077881143414
21306002: Ward 2,33.99425801266777
21306003: Ward 3,33.59165357992533
21306004: Ward 4,29.706156339208036
21306005: Ward 5,34.02758797677673
21306006: Ward 6,32.008730858382506
21306007: Ward 7,34.80524053311873
21306008: Ward 8,35.420640286183165
21306009: Ward 9,35.43937434326966
21306010: Ward 10,33.61827766886775
21306011: Ward 11,29.523024987342914
21306012: Ward 12,35.140379101395744
21306013: Ward 13,34.2002678088995
21306014: Ward 14,25.385883909105562
21306015: Ward 15,28.09094146421761
21306016: Ward 16,27.515464198984546
21306017: Ward 17,31.19102987675492
21307001: Ward 1,38.97057524507534
21307002: Ward 2,38.13748231646296
21307003: Ward 3,38.489615773462205
21307004: Ward 4,37.40170975504428
21307005: Ward 5,36.604238673924385
21307006: Ward 6,38.604707578438365
21307007: Ward 7,36.897170457201554
21307008: Ward 8,35.703391388147395
21307009: Ward 9,36.09136385123084
21307010: Ward 10,30.141541639900353
21307011: Ward 11,24.015447556856962
21307012: Ward 12,38.290494550294284
21307013: Ward 13,39.717094729222666
21307014: Ward 14,37.76442567907209
21307015: Ward 15,38.67873792028792
21307016: Ward 16,37.91890498976663
21307017: Ward 17,35.25068846293222
21307018: Ward 18,35.22294324040387
21307019: Ward 19,37.97632881417248
21307020: Ward 20,38.936444835975905
21308001: Ward 1,19.76657412798159
21308002: Ward 2,29.177497617615437
21308003: Ward 3,34.84880601001913
21308004: Ward 4,23.535713872886205
21308005: Ward 5,30.92492256905654
21308006: Ward 6,32.710426099467995
21308007: Ward 7,33.977184775670295
21308008: Ward 8,33.194480528633974
21308009: Ward 9,36.10332116009547
21401001: Ward 1,31.516648116884216
21401002: Ward 2,28.08352194712291
21401003: Ward 3,23.191945290579774
21401004: Ward 4,24.80362533870184
21401005: Ward 5,31.549966179182928
21401006: Ward 6,32.826211870677575
21401007: Ward 7,32.583653715232785
21401008: Ward 8,36.58324935075632
21401009: Ward 9,34.73620261597688
21401010: Ward 10,35.76243683770879
21401011: Ward 11,33.634914900545084
21401012: Ward 12,35.17650811203961
21401013: Ward 13,35.9624109445426
21401014: Ward 14,37.5748429297011
21401015: Ward 15,36.716370039493235
21401016: Ward 16,33.16475475495534
21401017: Ward 17,24.610963622644505
21402001: Ward 1,35.97446777855801
21402002: Ward 2,36.33814720459334
21402003: Ward 3,32.66428612440282
21402004: Ward 4,32.93002698407025
21402005: Ward 5,36.426897999130844
21402006: Ward 6,36.842087890126194
21402007: Ward 7,34.224356399299516
21402008: Ward 8,28.767396534081364
21402009: Ward 9,32.71945132328817
21402010: Ward 10,26.8921672435994
21402011: Ward 11,31.135698034100955
21402012: Ward 12,31.42664599866135
21402013: Ward 13,31.761738982071734
21402014: Ward 14,25.374494487704283
21402015: Ward 15,24.822603261104682
21402016: Ward 16,22.88875790882606
21402017: Ward 17,33.04047991656084
21503001: Ward 1,38.9748511745819
21503002: Ward 2,41.74994537058555
21503003: Ward 3,43.24383565414245
21503004: Ward 4,39.50881505602219
21503005: Ward 5,42.32001865197812
21503006: Ward 6,33.29930521982783
21503007: Ward 7,39.11990586543043
21503008: Ward 8,38.99318307351777
21503009: Ward 9,37.556011330615895
21503010: Ward 10,38.56249785051047
21503011: Ward 11,38.28933664229107
21503012: Ward 12,42.27097662621391
21503013: Ward 13,37.28757492457794
21503014: Ward 14,29.03880949282127
21503015: Ward 15,22.813764825074845
21503016: Ward 16,39.236220037037455
21503017: Ward 17,35.46000619240108
21503018: Ward 18,39.03972781830946
21503019: Ward 19,31.585263983629623
21503020: Ward 20,35.883259010504695
21503021: Ward 21,34.7386580918006
21503022: Ward 22,37.963944289667225
21503023: Ward 23,41.611011592290694
21503024: Ward 24,41.3121636508537
21503025: Ward 25,43.13316997772008
21503026: Ward 26,42.77388220527854
21503027: Ward 27,37.515169875515255
21503028: Ward 28,40.56165437886544
21503029: Ward 29,40.07654976025556
21503030: Ward 30,39.88984185288942
21503031: Ward 31,39.3600690791924
21504001: Ward 1,41.49800175096607
21504002: Ward 2,38.175255733341615
21504003: Ward 3,37.54196024655057
21504004: Ward 4,37.73601067646965
21504005: Ward 5,36.078202149120344
21504006: Ward 6,25.86934778320179
21504007: Ward 7,40.3941099962834
21504008: Ward 8,39.559958478624054
21504009: Ward 9,38.59958515610805
21504010: Ward 10,41.75228145109229
21504011: Ward 11,42.165833523982315
21504012: Ward 12,40.75881637175155
21504013: Ward 13,41.00043909616025
21504014: Ward 14,39.631003503171094
21504015: Ward 15,36.457244628315
21504016: Ward 16,40.27105764128831
21504017: Ward 17,40.22649498916192
21504018: Ward 18,41.72667520763899
21504019: Ward 19,39.15271226535482
21504020: Ward 20,39.516896041591146
21505001: Ward 1,39.595975779234365
21505002: Ward 2,43.37683859494973
21505003: Ward 3,38.52344453297211
21505004: Ward 4,38.238021169637896
21505005: Ward 5,42.37407391550659
21505006: Ward 6,41.36107847131176
21505007: Ward 7,32.0529457550943
21505008: Ward 8,36.94809064149241
21505009: Ward 9,35.53961241045167
21505010: Ward 10,34.068459752485595
21505011: Ward 11,32.80045503178984
21505012: Ward 12,28.8015727927325
21505013: Ward 13,36.057983992469715
21505014: Ward 14,37.742765324174684
21505015: Ward 15,37.0672844152721
21505016: Ward 16,40.82676679789826
21505017: Ward 17,40.35281955537563
21505018: Ward 18,37.97216513741644
21505019: Ward 19,40.053163543967415
21505020: Ward 20,40.52910139902404
21505021: Ward 21,34.53682124919585
21505022: Ward 22,42.74150429327729
21505023: Ward 23,45.332025899208524
21505024: Ward 24,40.25899319388466
21505025: Ward 25,39.521642070099254
21505026: Ward 26,42.64306252269858
21505027: Ward 27,41.42489151470032
21505028: Ward 28,41.83074418009572
21505029: Ward 29,36.67698718875826
21505030: Ward 30,37.166863704538756
21505031: Ward 31,37.834362069723895
21506001: Ward 1,39.150801604344245
21506002: Ward 2,29.354982426004543
21506003: Ward 3,35.078296459770854
21506004: Ward 4,35.15246792243926
21506005: Ward 5,37.25851267830228
21506006: Ward 6,30.57889097346974
21506007: Ward 7,37.32025887954199
21506008: Ward 8,39.81119140222157
21506009: Ward 9,36.61840562022499
21506010: Ward 10,40.51273892935948
21506011: Ward 11,41.97920201098928
21506012: Ward 12,37.06671026130126
21506013: Ward 13,39.91701030267174
21506014: Ward 14,33.587774513621305
21506015: Ward 15,32.22164539210523
21506016: Ward 16,38.02749282515956
21506017: Ward 17,37.8247363598407
21506018: Ward 18,33.443444902484956
21506019: Ward 19,36.90239604224165
21506020: Ward 20,34.38858436277886
21506021: Ward 21,35.431736477395596
21506022: Ward 22,34.72621425714918
21506023: Ward 23,37.49721634846709
21506024: Ward 24,37.17865849887464
21506025: Ward 25,37.509421553986485
21506026: Ward 26,36.29181356698278
21507001: Ward 1,26.595448429740635
21507002: Ward 2,25.955127206164903
21507003: Ward 3,26.208683787528066
21507004: Ward 4,22.633125814127354
21507005: Ward 5,15.749453103651014
21507006: Ward 6,13.77515250726055
21507007: Ward 7,19.4305971371887
21507008: Ward 8,16.67270612813541
21507009: Ward 9,23.53972673443535
21507010: Ward 10,32.844489371227
21507011: Ward 11,32.37109542273491
21507012: Ward 12,30.75559235675553
21507013: Ward 13,21.616581317435905
21507014: Ward 14,33.08533040905614
21507015: Ward 15,37.74695600441504
21507016: Ward 16,38.56984651868727
21507017: Ward 17,38.08299887098615
21507018: Ward 18,35.62088265054746
21507019: Ward 19,35.962215366193576
21507020: Ward 20,40.29828876821107
21507021: Ward 21,37.209626694291245
21507022: Ward 22,38.20986532766817
21507023: Ward 23,36.99894272427762
21507024: Ward 24,39.372136248134694
21507025: Ward 25,41.947927759139304
21507026: Ward 26,37.02626673066006
21507027: Ward 27,42.63235707897823
21507028: Ward 28,37.3940591296241
21507029: Ward 29,34.29531955473098
21507030: Ward 30,28.45264816338719
21507031: Ward 31,37.90489536044866
21507032: Ward 32,35.905117002574606
21507033: Ward 33,30.118658325315387
21507034: Ward 34,38.00710609554653
21507035: Ward 35,34.68862467952859
24401001: Ward 1,29.30265003710787
24401002: Ward 2,34.94229938040417
24401003: Ward 3,36.62973574248116
24401004: Ward 4,38.32702203499646
24401005: Ward 5,36.674216312815446
24401006: Ward 6,36.56813053902106
24401007: Ward 7,36.78267262485288
24401008: Ward 8,36.76748665281794
24401009: Ward 9,39.3804749894485
24401010: Ward 10,37.226563619645525
24401011: Ward 11,37.90694714878569
24401012: Ward 12,38.23946179319729
24401013: Ward 13,36.53511047202804
24401014: Ward 14,37.01508801050582
24401015: Ward 15,39.2486365981326
24401016: Ward 16,36.040346101919354
24401017: Ward 17,37.681981301598015
24401018: Ward 18,35.438257912009824
24401019: Ward 19,15.087406931139094
24401020: Ward 20,30.163337053005705
24401021: Ward 21,32.98643935658792
24401022: Ward 22,36.310301597549355
24401023: Ward 23,38.42139624182606
24401024: Ward 24,34.99314684850559
24401025: Ward 25,37.356245361781575
24401026: Ward 26,23.8381733752716
24402001: Ward 1,38.93148157270605
24402002: Ward 2,40.94572033187521
24402003: Ward 3,40.244047704854744
24402004: Ward 4,36.19576801788152
24402005: Ward 5,38.78454603524132
24402006: Ward 6,38.656463142556376
24402007: Ward 7,29.564515392043894
24402008: Ward 8,37.575328844344526
24402009: Ward 9,37.20593994289028
24402010: Ward 10,41.389700460184
24402011: Ward 11,37.95397181555897
24402012: Ward 12,38.73541883472868
24402013: Ward 13,38.572278540419255
24402014: Ward 14,39.788585051768756
24402015: Ward 15,37.36722442136704
24402016: Ward 16,31.505003441254285
24402017: Ward 17,33.64247196005388
24402018: Ward 18,24.060671071040318
24402019: Ward 19,35.13890102962261
24402020: Ward 20,37.306954412452356
24402021: Ward 21,37.37074124516634
24402022: Ward 22,31.391887524257754
24402023: Ward 23,38.750219813385115
24402024: Ward 24,38.628406018807084
24402025: Ward 25,34.37300223071827
24402026: Ward 26,39.85390154783754
24402027: Ward 27,31.112938052065854
24403001: Ward 1,30.724676811912417
24403002: Ward 2,40.67963438036008
24403003: Ward 3,39.203742789368434
24403004: Ward 4,38.31670920265266
24403005: Ward 5,39.88986056544923
24403006: Ward 6,41.01242904327417
24403007: Ward 7,38.74411777731447
24403008: Ward 8,38.168850334930184
24403009: Ward 9,41.728574321365016
24403010: Ward 10,40.24780419377933
24403011: Ward 11,42.644011198300376
24403012: Ward 12,42.53122614950233
24403013: Ward 13,35.92185215144421
24403014: Ward 14,41.816626055849824
24403015: Ward 15,41.867175017808734
24403016: Ward 16,42.14489683418023
24403017: Ward 17,35.697901679997265
24403018: Ward 18,38.560907747971356
24403019: Ward 19,40.04045541034813
24403020: Ward 20,39.94961930107469
24403021: Ward 21,38.432309231214774
24403022: Ward 22,38.88378474850451
24403023: Ward 23,35.91862195824911
24403024: Ward 24,26.916973865490167
24403025: Ward 25,45.217396794839814
24403026: Ward 26,36.05708028642391
24403027: Ward 27,41.103250546938035
24403028: Ward 28,40.2212453351172
24403029: Ward 29,37.5245857596241
24403030: Ward 30,41.303386610984205
24403031: Ward 31,38.99715108091127
24404001: Ward 1,37.891225161329025
24404002: Ward 2,40.36920577418378
24404003: Ward 3,40.47485626983584
24404004: Ward 4,40.8080896967471
24404005: Ward 5,43.56884190763304
24404006: Ward 6,39.620124988134805
24404007: Ward 7,36.90702733598619
24404008: Ward 8,36.58666410112731
24404009: Ward 9,32.26124564423273
24404010: Ward 10,38.45920391000599
24404011: Ward 11,37.77576751801551
24404012: Ward 12,38.41812336386937
24404013: Ward 13,37.718515260793524
24404014: Ward 14,36.73353273304704
24404015: Ward 15,41.95940366175488
24404016: Ward 16,39.05450160759726
24404017: Ward 17,43.256883434116816
29200001: Ward 1,22.43543387034409
29200002: Ward 2,25.297288420226558
29200003: Ward 3,17.10892701208463
29200004: Ward 4,7.331090187174221
29200005: Ward 5,26.318850627534985
29200006: Ward 6,22.844851151899746
29200007: Ward 7,26.498365515751466
29200008: Ward 8,24.795716951257244
29200009: Ward 9,16.40453185825742
29200010: Ward 10,17.56832369021412
29200011: Ward 11,24.402600598236283
29200012: Ward 12,24.722540336354907
29200013: Ward 13,24.61100350136763
29200014: Ward 14,24.115465237782278
29200015: Ward 15,16.63034907489841
29200016: Ward 16,13.704521841276307
29200017: Ward 17,24.44959677560694
29200018: Ward 18,8.521658399941593
29200019: Ward 19,15.817778974233251
29200020: Ward 20,23.89272632317089
29200021: Ward 21,20.632129981019546
29200022: Ward 22,21.64564980740223
29200023: Ward 23,21.62600116989187
29200024: Ward 24,26.32156795499288
29200025: Ward 25,21.541954238381752
29200026: Ward 26,27.30536675724337
29200027: Ward 27,8.353775332095942
29200028: Ward 28,16.09745900789437
29200029: Ward 29,18.149177198095924
29200030: Ward 30,23.710320668631592
29200031: Ward 31,18.896500164639086
29200032: Ward 32,33.07287005848653
29200033: Ward 33,29.833106821878772
29200034: Ward 34,27.381012126350612
29200035: Ward 35,15.892441102475827
29200036: Ward 36,25.202932635118234
29200037: Ward 37,15.90524721035444
29200038: Ward 38,29.172230417282652
29200039: Ward 39,20.107478712535737
29200040: Ward 40,28.21460561156157
29200041: Ward 41,20.14876106110747
29200042: Ward 42,24.57302692462182
29200043: Ward 43,19.53597522655976
29200044: Ward 44,18.6331013860274
29200045: Ward 45,24.532883865789646
29200046: Ward 46,16.10546572055562
29200047: Ward 47,15.321162969818218
29200048: Ward 48,23.571609617033413
29200049: Ward 49,32.44044473002207
29200050: Ward 50,24.834352630470768
29300001: Ward 1,8.440827329952295
29300002: Ward 2,9.91798240781175
29300003: Ward 3,7.619409106841717
29300004: Ward 4,20.95488131324076
29300005: Ward 5,13.584253226013235
29300006: Ward 6,7.240888805098055
29300007: Ward 7,9.742795566574857
29300008: Ward 8,6.328651760642552
29300009: Ward 9,6.053878818798548
29300010: Ward 10,13.12215970094617
29300011: Ward 11,13.111466933112201
29300012: Ward 12,9.317097125094808
29300013: Ward 13,20.571002396478747
29300014: Ward 14,21.385788300617293
29300015: Ward 15,23.748128563159582
29300016: Ward 16,23.41076734490788
29300017: Ward 17,23.081517260299876
29300018: Ward 18,23.917332463910217
29300019: Ward 19,24.76371433547317
29300020: Ward 20,23.16153950838075
29300021: Ward 21,22.86941711595781
29300022: Ward 22,22.96751599173026
29300023: Ward 23,20.673280859314573
29300024: Ward 24,23.41381329138517
29300025: Ward 25,20.803942145056695
29300026: Ward 26,22.059328426175785
29300027: Ward 27,24.046824869123533
29300028: Ward 28,20.336344713507643
29300029: Ward 29,15.045234887479817
29300030: Ward 30,18.155616763432306
29300031: Ward 31,15.951532522077915
29300032: Ward 32,17.56537368396727
29300033: Ward 33,22.308763138550077
29300034: Ward 34,16.54421953863978
29300035: Ward 35,15.552756386037242
29300036: Ward 36,17.76173906651485
29300037: Ward 37,20.648910355777936
29300038: Ward 38,21.419069962596943
29300039: Ward 39,6.693288157873097
29300040: Ward 40,16.616964843734195
29300041: Ward 41,20.327672981530732
29300042: Ward 42,23.91060920146083
29300043: Ward 43,22.292440686417294
29300044: Ward 44,23.139564893479744
29300045: Ward 45,22.49160437554503
29300046: Ward 46,21.78562649672846
29300047: Ward 47,22.597022753341466
29300048: Ward 48,16.3725577028669
29300049: Ward 49,14.75759304562295
29300050: Ward 50,22.64929075720171
29300051: Ward 51,7.47282785254924
29300052: Ward 52,13.215948194352903
29300053: Ward 53,14.716620743616133
29300054: Ward 54,24.008159648784005
29300055: Ward 55,24.246900722792837
29300056: Ward 56,23.450115552706237
29300057: Ward 57,22.305524082104284
29300058: Ward 58,20.46519179362803
29300059: Ward 59,16.67324911826406
29300060: Ward 60,17.791939122052348
10101001: Ward 1,15.355642949239588
10101002: Ward 2,14.488467459399539
10101003: Ward 3,18.414841102772513
10101004: Ward 4,15.844209638114668
10101005: Ward 5,12.610336077692727
10101006: Ward 6,16.03877834003531
10101007: Ward 7,13.084941513429412
10101008: Ward 8,13.633010896789692
10102001: Ward 1,17.84307411296256
10102002: Ward 2,14.379124924584396
10102003: Ward 3,15.831382717755144
10102004: Ward 4,14.77931870000567
10102005: Ward 5,13.579050306473132
10102006: Ward 6,19.776137739182122
10103001: Ward 1,12.037008731101652
10103002: Ward 2,17.640245344886306
10103003: Ward 3,11.748906659691635
10103004: Ward 4,14.788466752856674
10103005: Ward 5,14.620688922137457
10103006: Ward 6,8.826774660913955
10103007: Ward 7,13.145654176795947
10104001: Ward 1,17.462634078547815
10104002: Ward 2,16.070217910777757
10104003: Ward 3,13.633176985883688
10104004: Ward 4,17.925735819223057
10104005: Ward 5,7.334866840584781
10104006: Ward 6,8.10345807875761
10104007: Ward 7,14.662077534509221
10104008: Ward 8,6.40316777025219
10104009: Ward 9,15.03014443455083
10104010: Ward 10,10.304418191829566
10104011: Ward 11,11.985296141242788
10104012: Ward 12,16.513231664488888
10104013: Ward 13,9.340960012137359
10105001: Ward 1,12.414142161765508
10105002: Ward 2,14.48716146212028
10105003: Ward 3,14.483926269201486
10105004: Ward 4,15.34511462340123
10105005: Ward 5,10.366846499150713
10105006: Ward 6,14.815363211241156
10105007: Ward 7,16.984378248558613
10105008: Ward 8,10.601239157942878
10105009: Ward 9,19.833963030513402
10105010: Ward 10,7.67448461766093
10105011: Ward 11,16.546842645143734
10105012: Ward 12,15.007931284944762
10202001: Ward 1,22.796230687338994
10202002: Ward 2,14.709577816495026
10202003: Ward 3,13.430630599044928
10202004: Ward 4,13.038114870562183
10202005: Ward 5,13.400807772324102
10202006: Ward 6,15.643466999484867
10202007: Ward 7,15.848151903834307
10202008: Ward 8,14.57052993712709
10202009: Ward 9,15.203293852965938
10202010: Ward 10,18.51746456765202
10202011: Ward 11,16.852341665184305
10202012: Ward 12,15.990714306496876
10203001: Ward 1,14.004985859275212
10203002: Ward 2,6.880631115891907
10203003: Ward 3,15.57212583733808
10203004: Ward 4,7.815262023373108
10203005: Ward 5,19.78917364283404
10203006: Ward 6,22.437561707630564
10203007: Ward 7,15.089751261413646
10203008: Ward 8,21.087182160188647
10203009: Ward 9,21.82846891328189
10203010: Ward 10,15.897392107526656
10203011: Ward 11,14.65342321343445
10203012: Ward 12,22.103011072832953
10203013: Ward 13,16.073120382532522
10203014: Ward 14,19.55615042302443
10203015: Ward 15,6.252130754441016
10203016: Ward 16,24.150493025732025
10203017: Ward 17,9.48597424964241
10203018: Ward 18,10.876545190479895
10203019: Ward 19,8.590105199467878
10203020: Ward 20,12.908646655729932
10203021: Ward 21,17.938691430091794
10203022: Ward 22,9.125680055459325
10203023: Ward 23,9.26719476326774
10203024: Ward 24,20.305370173345054
10203025: Ward 25,15.791072427783945
10203026: Ward 26,13.80937136203477
10203027: Ward 27,16.18787151689807
10203028: Ward 28,10.089186936535093
10203029: Ward 29,10.356898432767027
10203030: Ward 30,16.920446419056766
10203031: Ward 31,16.19082665531827
10204001: Ward 1,16.51853316050853
10204002: Ward 2,19.242092686251258
10204003: Ward 3,13.678661345707814
10204004: Ward 4,12.583044172819292
10204005: Ward 5,11.783043474491121
10204006: Ward 6,11.095027055299045
10204007: Ward 7,13.743122812507194
10204008: Ward 8,12.767522889019368
10204009: Ward 9,13.326771421226116
10204010: Ward 10,16.79804804878514
10204011: Ward 11,10.662600710686958
10204012: Ward 12,22.655874656580146
10204013: Ward 13,16.373741923319404
10204014: Ward 14,23.44024477688531
10204015: Ward 15,23.03195323142446
10204016: Ward 16,16.695509004098447
10204017: Ward 17,9.100911729678842
10204018: Ward 18,19.776662146848302
10204019: Ward 19,15.77397448260003
10204020: Ward 20,13.647506559569894
10204021: Ward 21,8.493261005380628
10204022: Ward 22,7.171004794168477
10205001: Ward 1,16.705941621906437
10205002: Ward 2,20.848076236308668
10205003: Ward 3,20.44193829741045
10205004: Ward 4,19.508521754343796
10205005: Ward 5,18.120493104722254
10205006: Ward 6,8.393737425419769
10205007: Ward 7,8.266208113526684
10205008: Ward 8,17.784514074802566
10205009: Ward 9,15.16558131926221
10205010: Ward 10,16.86619920422369
10205011: Ward 11,13.54092753104861
10205012: Ward 12,13.630594335926329
10205013: Ward 13,12.353746321476853
10205014: Ward 14,15.866114953221292
10205015: Ward 15,8.387775617857194
10205016: Ward 16,20.972023617380557
10205017: Ward 17,23.790158167669723
10205018: Ward 18,20.761696707852188
10205019: Ward 19,18.77162720921561
10205020: Ward 20,17.32107805185318
10205021: Ward 21,19.820726193474883
10206001: Ward 1,12.377773571248486
10206002: Ward 2,15.357600989427091
10206003: Ward 3,15.447837712552635
10206004: Ward 4,20.098498714347343
10206005: Ward 5,14.821796337934096
10206006: Ward 6,13.735427673032918
10206007: Ward 7,12.743352895297813
10206008: Ward 8,16.0827820242481
10206009: Ward 9,15.294239815138958
10206010: Ward 10,25.31002999740267
10206011: Ward 11,13.656314469081654
10206012: Ward 12,16.90724704203768
10304001: Ward 1,10.380284614188465
10304002: Ward 2,13.761538365729194
10304003: Ward 3,15.06234827076565
10304004: Ward 4,9.309912482447704
10304005: Ward 5,16.54767320421399
10301001: Ward 1,14.126366355147507
10301002: Ward 2,16.182980127685376
