ward,target
21401011: Ward 11,34.404026
21401012: Ward 12,39.122776
21401013: Ward 13,44.45087
21401014: Ward 14,44.670372
21401015: Ward 15,43.11152
21401016: Ward 16,32.954006
21401017: Ward 17,24.837677
21402001: Ward 1,38.892536
21402002: Ward 2,37.362938
21402003: Ward 3,34.79793
21402004: Ward 4,34.473545
21402005: Ward 5,38.749935
21402006: Ward 6,37.512547
21402007: Ward 7,36.40031
21402008: Ward 8,27.488386
21402009: Ward 9,33.115673
21402010: Ward 10,27.305672
21402011: Ward 11,30.42356
21402012: Ward 12,30.432026
21402013: Ward 13,33.752502
21402014: Ward 14,28.061977
21402015: Ward 15,23.10363
21402016: Ward 16,22.802696
21402017: Ward 17,34.342705
21503001: Ward 1,41.20822
21503002: Ward 2,44.92467
21503003: Ward 3,45.325085
21503004: Ward 4,40.04024
21503005: Ward 5,44.765785
21503006: Ward 6,31.476
21503007: Ward 7,39.411095
21503008: Ward 8,40.394733
21503009: Ward 9,38.082314
21503010: Ward 10,38.983982
21503011: Ward 11,39.79202
21503012: Ward 12,42.27118
21503013: Ward 13,37.909218
21503014: Ward 14,27.876667
21503015: Ward 15,20.713665
21503016: Ward 16,39.49364
21503017: Ward 17,33.594707
21503018: Ward 18,40.917187
21503019: Ward 19,30.307901
21503020: Ward 20,33.65995
21503021: Ward 21,33.00301
21503022: Ward 22,39.092323
21503023: Ward 23,43.332348
21503024: Ward 24,42.629158
21503025: Ward 25,45.098484
21503026: Ward 26,43.070248
21503027: Ward 27,38.259846
21503028: Ward 28,39.950974
21503029: Ward 29,38.28938
21503030: Ward 30,40.97566
21503031: Ward 31,41.300694
21504001: Ward 1,41.727524
21504002: Ward 2,37.806587
21504003: Ward 3,36.7489
21504004: Ward 4,36.811462
21504005: Ward 5,34.414043
21504006: Ward 6,24.988405
21504007: Ward 7,40.7734
21504008: Ward 8,39.69516
21504009: Ward 9,40.611362
21504010: Ward 10,42.132133
21504011: Ward 11,42.083733
21504012: Ward 12,41.589783
21504013: Ward 13,43.64356
21504014: Ward 14,40.396885
21504015: Ward 15,39.717026
21504016: Ward 16,42.17285
21504017: Ward 17,41.825493
21504018: Ward 18,44.006104
21504019: Ward 19,40.27547
21504020: Ward 20,40.29604
21505001: Ward 1,41.698204
21505002: Ward 2,45.484413
21505003: Ward 3,41.12892
21505004: Ward 4,37.598057
21505005: Ward 5,46.14046
21505006: Ward 6,42.328896
21505007: Ward 7,29.723536
21505008: Ward 8,36.886112
21505009: Ward 9,33.74946
21505010: Ward 10,34.597736
21505011: Ward 11,31.938154
21505012: Ward 12,31.544296
21505013: Ward 13,35.77206
21505014: Ward 14,38.869614
21505015: Ward 15,36.291573
21505016: Ward 16,42.457977
21505017: Ward 17,40.31487
21505018: Ward 18,39.969322
21505019: Ward 19,40.858566
21505020: Ward 20,42.21831
21505021: Ward 21,32.811108
21505022: Ward 22,44.536125
21505023: Ward 23,47.201733
21505024: Ward 24,42.942455
21505025: Ward 25,41.73421
21505026: Ward 26,45.553394
21505027: Ward 27,42.199364
21505028: Ward 28,41.158554
21505029: Ward 29,35.836018
21505030: Ward 30,35.93644
21505031: Ward 31,37.086132
21506001: Ward 1,43.91109
21506002: Ward 2,27.452831
21506003: Ward 3,34.479465
21506004: Ward 4,36.528614
21506005: Ward 5,38.236404
21506006: Ward 6,28.719814
21506007: Ward 7,38.380478
21506008: Ward 8,40.22927
21506009: Ward 9,36.388172
21506010: Ward 10,44.321964
21506011: Ward 11,46.293262
21506012: Ward 12,36.701725
21506013: Ward 13,43.06993
21506014: Ward 14,34.37227
21506015: Ward 15,30.683279
21506016: Ward 16,39.244473
21506017: Ward 17,39.410385
21506018: Ward 18,33.816452
21506019: Ward 19,37.063652
21506020: Ward 20,35.62597
21506021: Ward 21,34.170208
21506022: Ward 22,37.548557
21506023: Ward 23,37.766674
21506024: Ward 24,38.374287
21506025: Ward 25,40.890858
21506026: Ward 26,35.98978
21507001: Ward 1,25.421337
21507002: Ward 2,24.484125
21507003: Ward 3,24.988256
21507004: Ward 4,20.049465
21507005: Ward 5,15.108829
21507006: Ward 6,13.409453
21507007: Ward 7,20.430439
21507008: Ward 8,14.787678
21507009: Ward 9,23.155485
21507010: Ward 10,31.802761
21507011: Ward 11,32.765663
21507012: Ward 12,28.8254
21507013: Ward 13,19.31517
21507014: Ward 14,31.191391
21507015: Ward 15,36.651913
21507016: Ward 16,37.39146
21507017: Ward 17,39.09014
21507018: Ward 18,37.00762
21507019: Ward 19,35.850613
21507020: Ward 20,43.358006
21507021: Ward 21,36.614246
21507022: Ward 22,39.480007
21507023: Ward 23,36.779755
21507024: Ward 24,42.97248
21507025: Ward 25,45.75
21507026: Ward 26,39.973785
21507027: Ward 27,46.268707
21507028: Ward 28,36.506744
21507029: Ward 29,33.819878
21507030: Ward 30,28.514217
21507031: Ward 31,37.04402
21507032: Ward 32,34.764435
21507033: Ward 33,28.228558
21507034: Ward 34,38.71392
21507035: Ward 35,35.85556
24401001: Ward 1,27.395103
24401002: Ward 2,36.450462
24401003: Ward 3,38.433296
24401004: Ward 4,38.482056
24401005: Ward 5,36.67496
24401006: Ward 6,37.963993
24401007: Ward 7,38.705677
24401008: Ward 8,37.908432
24401009: Ward 9,39.778957
24401010: Ward 10,39.092457
24401011: Ward 11,37.639465
24401012: Ward 12,37.974846
24401013: Ward 13,37.489017
24401014: Ward 14,41.044697
24401015: Ward 15,41.50077
24401016: Ward 16,39.536148
24401017: Ward 17,39.4414
24401018: Ward 18,37.05436
24401019: Ward 19,17.17845
24401020: Ward 20,30.745926
24401021: Ward 21,31.884941
24401022: Ward 22,35.41031
24401023: Ward 23,40.8968
24401024: Ward 24,37.02276
24401025: Ward 25,37.55566
24401026: Ward 26,26.154362
24402001: Ward 1,38.148865
24402002: Ward 2,43.37776
24402003: Ward 3,38.987316
24402004: Ward 4,37.37075
24402005: Ward 5,40.652702
24402006: Ward 6,41.27765
24402007: Ward 7,29.801613
24402008: Ward 8,37.471157
24402009: Ward 9,36.62882
24402010: Ward 10,44.67041
24402011: Ward 11,39.688087
24402012: Ward 12,41.572243
24402013: Ward 13,41.08689
24402014: Ward 14,43.816765
24402015: Ward 15,36.319134
24402016: Ward 16,31.682484
24402017: Ward 17,34.531006
24402018: Ward 18,24.631544
24402019: Ward 19,36.979576
24402020: Ward 20,37.025917
24402021: Ward 21,37.611015
24402022: Ward 22,31.79073
24402023: Ward 23,43.012638
24402024: Ward 24,42.650494
24402025: Ward 25,34.01457
24402026: Ward 26,42.195793
24402027: Ward 27,31.827583
24403001: Ward 1,32.35205
24403002: Ward 2,43.898808
24403003: Ward 3,39.85524
24403004: Ward 4,39.266182
24403005: Ward 5,39.506275
24403006: Ward 6,41.870953
24403007: Ward 7,38.901108
24403008: Ward 8,38.525154
24403009: Ward 9,40.475334
24403010: Ward 10,40.02422
24403011: Ward 11,44.48358
24403012: Ward 12,44.876293
24403013: Ward 13,34.654797
24403014: Ward 14,43.06942
24403015: Ward 15,44.627502
24403016: Ward 16,44.604504
24403017: Ward 17,36.118782
24403018: Ward 18,39.06468
24403019: Ward 19,40.68828
24403020: Ward 20,41.395004
24403021: Ward 21,39.910557
24403022: Ward 22,39.638973
24403023: Ward 23,34.986397
24403024: Ward 24,27.955042
24403025: Ward 25,45.920815
24403026: Ward 26,36.256107
24403027: Ward 27,43.819134
24403028: Ward 28,40.60174
24403029: Ward 29,38.20881
24403030: Ward 30,41.71442
24403031: Ward 31,38.493248
24404001: Ward 1,39.160168
24404002: Ward 2,42.944263
24404003: Ward 3,42.596107
24404004: Ward 4,41.03689
24404005: Ward 5,45.008926
24404006: Ward 6,41.2973
24404007: Ward 7,38.29993
24404008: Ward 8,38.788704
24404009: Ward 9,30.837908
24404010: Ward 10,39.016
24404011: Ward 11,37.987083
24404012: Ward 12,39.438477
24404013: Ward 13,37.88427
24404014: Ward 14,35.436405
24404015: Ward 15,45.18851
24404016: Ward 16,40.647297
24404017: Ward 17,45.11539
29200001: Ward 1,21.919477
29200002: Ward 2,25.123087
29200003: Ward 3,17.31695
29200004: Ward 4,6.745126
29200005: Ward 5,25.4519
29200006: Ward 6,24.709003
29200007: Ward 7,25.779789
29200008: Ward 8,24.93949
29200009: Ward 9,15.999643
29200010: Ward 10,17.852947
29200011: Ward 11,25.044247
29200012: Ward 12,24.543825
29200013: Ward 13,24.41273
29200014: Ward 14,23.296926
29200015: Ward 15,14.53065
29200016: Ward 16,13.250423
29200017: Ward 17,24.761963
29200018: Ward 18,7.6387687
29200019: Ward 19,16.280563
29200020: Ward 20,24.003784
29200021: Ward 21,19.410154
29200022: Ward 22,21.908804
29200023: Ward 23,21.789139
29200024: Ward 24,27.574451
29200025: Ward 25,21.004858
29200026: Ward 26,29.097492
29200027: Ward 27,7.6210756
29200028: Ward 28,15.295986
29200029: Ward 29,18.68657
29200030: Ward 30,24.442495
29200031: Ward 31,19.33445
29200032: Ward 32,31.982235
29200033: Ward 33,30.22904
29200034: Ward 34,27.793905
29200035: Ward 35,15.708398
29200036: Ward 36,26.988928
29200037: Ward 37,14.971105
29200038: Ward 38,29.142614
29200039: Ward 39,19.483435
29200040: Ward 40,29.333643
29200041: Ward 41,20.072308
29200042: Ward 42,24.157766
29200043: Ward 43,18.119205
29200044: Ward 44,18.088688
29200045: Ward 45,22.70902
29200046: Ward 46,14.88033
29200047: Ward 47,16.311523
29200048: Ward 48,22.968302
29200049: Ward 49,31.898964
29200050: Ward 50,27.19531
29300001: Ward 1,6.5728097
29300002: Ward 2,8.950845
29300003: Ward 3,6.6971235
29300004: Ward 4,19.678167
29300005: Ward 5,13.01508
29300006: Ward 6,5.196978
29300007: Ward 7,10.170713
29300008: Ward 8,5.9143305
29300009: Ward 9,5.157889
29300010: Ward 10,13.79953
29300011: Ward 11,12.703398
29300012: Ward 12,8.35204
29300013: Ward 13,21.2982
29300014: Ward 14,21.834555
29300015: Ward 15,22.810904
29300016: Ward 16,21.856714
29300017: Ward 17,23.04186
29300018: Ward 18,23.407698
29300019: Ward 19,24.337778
29300020: Ward 20,23.734688
29300021: Ward 21,21.724237
29300022: Ward 22,22.62696
29300023: Ward 23,19.595636
29300024: Ward 24,22.618906
29300025: Ward 25,20.25364
29300026: Ward 26,21.451696
29300027: Ward 27,24.485025
29300028: Ward 28,19.58699
29300029: Ward 29,15.767152
29300030: Ward 30,19.720913
29300031: Ward 31,16.463568
29300032: Ward 32,17.86589
29300033: Ward 33,21.438051
29300034: Ward 34,15.636566
29300035: Ward 35,15.674683
29300036: Ward 36,16.974575
29300037: Ward 37,19.513905
29300038: Ward 38,21.98219
29300039: Ward 39,5.9833593
29300040: Ward 40,16.335579
29300041: Ward 41,18.5443
29300042: Ward 42,23.528376
29300043: Ward 43,21.628798
29300044: Ward 44,23.102802
29300045: Ward 45,22.2681
29300046: Ward 46,22.178326
29300047: Ward 47,22.960232
29300048: Ward 48,15.695691
29300049: Ward 49,14.480879
29300050: Ward 50,22.503752
29300051: Ward 51,6.784637
29300052: Ward 52,12.754335
29300053: Ward 53,14.937797
29300054: Ward 54,22.903692
29300055: Ward 55,22.2583
29300056: Ward 56,22.541695
29300057: Ward 57,22.458754
29300058: Ward 58,20.888464
29300059: Ward 59,17.346718
29300060: Ward 60,16.652246
10101001: Ward 1,15.4434
10101002: Ward 2,13.842485
10101003: Ward 3,18.585506
10101004: Ward 4,16.457037
10101005: Ward 5,10.394586
10101006: Ward 6,17.465057
10101007: Ward 7,11.986459
10101008: Ward 8,13.060821
10102001: Ward 1,18.535448
10102002: Ward 2,13.818058
10102003: Ward 3,17.863958
10102004: Ward 4,15.591004
10102005: Ward 5,14.555102
10102006: Ward 6,21.596481
10103001: Ward 1,12.131992
10103002: Ward 2,18.918776
10103003: Ward 3,11.35201
10103004: Ward 4,16.452446
10103005: Ward 5,14.9026375
10103006: Ward 6,8.075355
10103007: Ward 7,11.41509
10104001: Ward 1,14.735575
10104002: Ward 2,14.77808
10104003: Ward 3,13.536252
10104004: Ward 4,17.69803
10104005: Ward 5,6.8980756
10104006: Ward 6,7.174733
10104007: Ward 7,15.976291
10104008: Ward 8,5.399115
10104009: Ward 9,11.541631
10104010: Ward 10,9.3668
10104011: Ward 11,10.688582
10104012: Ward 12,16.881666
10104013: Ward 13,10.235516
10105001: Ward 1,12.8199835
10105002: Ward 2,14.704455
10105003: Ward 3,13.767889
10105004: Ward 4,14.34059
10105005: Ward 5,8.8568125
10105006: Ward 6,16.20274
10105007: Ward 7,16.690954
10105008: Ward 8,9.5645075
10105009: Ward 9,19.298193
10105010: Ward 10,6.9362364
10105011: Ward 11,17.234152
10105012: Ward 12,14.965096
10202001: Ward 1,23.293436
10202002: Ward 2,14.639949
10202003: Ward 3,12.5012245
10202004: Ward 4,13.55106
10202005: Ward 5,13.552112
10202006: Ward 6,15.733757
10202007: Ward 7,16.499533
10202008: Ward 8,12.640092
10202009: Ward 9,12.640068
10202010: Ward 10,18.196356
10202011: Ward 11,17.26253
10202012: Ward 12,12.613778
10203001: Ward 1,14.934918
10203002: Ward 2,4.9806957
10203003: Ward 3,14.309263
10203004: Ward 4,6.555487
10203005: Ward 5,19.120493
10203006: Ward 6,21.671022
10203007: Ward 7,15.417607
10203008: Ward 8,21.060293
10203009: Ward 9,21.068018
10203010: Ward 10,15.837315
10203011: Ward 11,14.7182455
10203012: Ward 12,21.707857
10203013: Ward 13,16.44185
10203014: Ward 14,17.991306
10203015: Ward 15,5.4154663
10203016: Ward 16,23.44965
10203017: Ward 17,8.213951
10203018: Ward 18,12.306714
10203019: Ward 19,6.0747476
10203020: Ward 20,14.163187
10203021: Ward 21,18.450193
10203022: Ward 22,8.606141
10203023: Ward 23,7.8088
10203024: Ward 24,22.529285
10203025: Ward 25,15.714746
10203026: Ward 26,14.624067
10203027: Ward 27,17.831335
10203028: Ward 28,9.856326
10203029: Ward 29,10.704609
10203030: Ward 30,17.304749
10203031: Ward 31,17.428072
10204001: Ward 1,17.18357
10204002: Ward 2,14.460198
10204003: Ward 3,14.755552
10204004: Ward 4,12.8790455
10204005: Ward 5,12.840381
10204006: Ward 6,11.283853
10204007: Ward 7,14.37852
10204008: Ward 8,13.107874
10204009: Ward 9,16.224874
10204010: Ward 10,17.295883
10204011: Ward 11,11.418277
10204012: Ward 12,23.061205
10204013: Ward 13,16.429705
10204014: Ward 14,22.497007
10204015: Ward 15,23.847326
10204016: Ward 16,15.645012
10204017: Ward 17,8.853364
10204018: Ward 18,19.794607
10204019: Ward 19,14.651684
10204020: Ward 20,13.093132
10204021: Ward 21,8.841693
10204022: Ward 22,5.312338
10205001: Ward 1,17.2748
10205002: Ward 2,18.248848
10205003: Ward 3,20.18426
10205004: Ward 4,18.110214
10205005: Ward 5,17.574835
10205006: Ward 6,6.080986
10205007: Ward 7,6.1598306
10205008: Ward 8,17.710165
10205009: Ward 9,15.249982
10205010: Ward 10,17.85718
10205011: Ward 11,14.223695
10205012: Ward 12,12.593622
10205013: Ward 13,12.049118
10205014: Ward 14,15.70854
10205015: Ward 15,6.1804237
10205016: Ward 16,20.577646
10205017: Ward 17,26.600245
10205018: Ward 18,21.388184
10205019: Ward 19,18.399359
10205020: Ward 20,17.339294
10205021: Ward 21,19.456865
10206001: Ward 1,12.4848795
10206002: Ward 2,14.546872
10206003: Ward 3,15.726143
10206004: Ward 4,19.95303
10206005: Ward 5,13.641154
10206006: Ward 6,13.674178
10206007: Ward 7,10.655215
10206008: Ward 8,16.293056
10206009: Ward 9,15.639316
10206010: Ward 10,25.47864
10206011: Ward 11,13.768564
10206012: Ward 12,16.49404
10304001: Ward 1,9.246333
10304002: Ward 2,13.629153
10304003: Ward 3,16.123558
10304004: Ward 4,8.766069
10304005: Ward 5,16.515865
10301001: Ward 1,13.468687
10301002: Ward 2,15.917317
10301003: Ward 3,14.922243
10301004: Ward 4,10.256891
10301005: Ward 5,13.4688225
10301006: Ward 6,16.549398
10301007: Ward 7,13.788482
10301008: Ward 8,14.771026
10301009: Ward 9,20.22302
10301010: Ward 10,14.723425
10301011: Ward 11,15.680599
10301012: Ward 12,19.295444
10301013: Ward 13,15.521591
10302001: Ward 1,17.612818
10302002: Ward 2,8.74454
10302003: Ward 3,3.8834803
10302004: Ward 4,11.313432
10302005: Ward 5,14.989134
10302006: Ward 6,14.562719
10302007: Ward 7,4.972849
10302008: Ward 8,15.052041
10302009: Ward 9,6.938967
10302010: Ward 10,11.445574
10302011: Ward 11,12.424102
10302012: Ward 12,17.746416
10302013: Ward 13,4.5352507
10303001: Ward 1,12.881575
10303002: Ward 2,12.988813
10303003: Ward 3,16.597286
10303004: Ward 4,6.5903177
10303005: Ward 5,7.3210144
10401001: Ward 1,12.1069355
10401002: Ward 2,15.498818
10401003: Ward 3,20.376034
10401004: Ward 4,10.927961
10402001: Ward 1,7.85439
10402002: Ward 2,13.17392
10402003: Ward 3,5.424333
10402004: Ward 4,14.639513
10402005: Ward 5,12.488766
10402006: Ward 6,14.239974
10402007: Ward 7,9.587408
10402008: Ward 8,18.97299
10403001: Ward 1,19.916086
10403002: Ward 2,19.228306
10403003: Ward 3,18.272032
10403004: Ward 4,7.9748416
10403005: Ward 5,3.8278477
10403006: Ward 6,4.720869
10403007: Ward 7,9.133285
10403008: Ward 8,7.5354514
10403009: Ward 9,15.039093
10403010: Ward 10,4.3530025
10403011: Ward 11,10.989584
10403012: Ward 12,17.2746
10403013: Ward 13,13.64433
10403014: Ward 14,14.326842
10404001: Ward 1,11.19832
10404002: Ward 2,4.8255982
10404003: Ward 3,5.0837355
10404004: Ward 4,9.41345
10404005: Ward 5,6.389366
10404006: Ward 6,15.238141
10404007: Ward 7,15.059313
10404008: Ward 8,16.327438
10404009: Ward 9,20.24944
10404010: Ward 10,22.984764
10404011: Ward 11,17.106556
10404012: Ward 12,18.559338
10404013: Ward 13,18.59935
10404014: Ward 14,14.429391
10404015: Ward 15,21.013567
10404016: Ward 16,13.484223
10404017: Ward 17,16.381704
10404018: Ward 18,4.905123
10404019: Ward 19,6.71942
10404020: Ward 20,18.355425
10404021: Ward 21,19.553753
10404022: Ward 22,9.57192
10404023: Ward 23,10.719948
10404024: Ward 24,16.959826
10404025: Ward 25,14.988536
10405001: Ward 1,9.176982
10405002: Ward 2,7.7409654
10405003: Ward 3,9.918342
10405004: Ward 4,18.556868
10405005: Ward 5,18.453331
10405006: Ward 6,16.812212
10405007: Ward 7,11.382737
10405008: Ward 8,20.63185
10405009: Ward 9,22.495884
10405010: Ward 10,21.313305
10405011: Ward 11,16.573109
10405012: Ward 12,17.918806
10405013: Ward 13,16.394308
10407001: Ward 1,14.640318
10407002: Ward 2,8.8846245
10407003: Ward 3,15.333498
10407004: Ward 4,16.630774
10407005: Ward 5,17.57463
10407006: Ward 6,19.501198
10407007: Ward 7,15.341249
10408001: Ward 1,14.557809
10408002: Ward 2,7.6753592
10408003: Ward 3,18.257446
10408004: Ward 4,16.290659
10408005: Ward 5,12.440316
10408006: Ward 6,17.611525
10408007: Ward 7,20.430182
10408008: Ward 8,15.357009
10408009: Ward 9,9.024614
10408010: Ward 10,4.687519
10501001: Ward 1,16.125439
10501002: Ward 2,6.578369
10501003: Ward 3,6.7632675
10501004: Ward 4,14.284383
10502001: Ward 1,13.527234
10502002: Ward 2,9.797655
10502003: Ward 3,21.573942
10502004: Ward 4,17.095718
10503001: Ward 1,22.882675
10503002: Ward 2,10.204745
10503003: Ward 3,19.767069
10503004: Ward 4,13.439323
10503005: Ward 5,19.471848
10503006: Ward 6,24.255682
10503007: Ward 7,18.141619
19100001: Ward 1,4.318451
19100002: Ward 2,6.1111093
19100003: Ward 3,5.0461726
19100004: Ward 4,8.882212
19100005: Ward 5,5.1690083
19100006: Ward 6,16.198612
19100007: Ward 7,11.162693
19100008: Ward 8,6.900603
19100009: Ward 9,13.51977
19100010: Ward 10,10.18175
19100011: Ward 11,11.835423
19100012: Ward 12,13.872636
19100013: Ward 13,17.157478
19100014: Ward 14,10.64638
19100015: Ward 15,5.452423
19100016: Ward 16,15.737086
19100017: Ward 17,11.907483
19100018: Ward 18,22.417536
19100019: Ward 19,14.533981
19100020: Ward 20,19.00121
19100021: Ward 21,5.0207725
19100022: Ward 22,13.545945
19100023: Ward 23,4.5846667
19100024: Ward 24,17.217257
19100025: Ward 25,14.89973
19100026: Ward 26,12.211859
19100027: Ward 27,7.1817737
