ward,target
21306005: Ward 5,33.04253093176599
21306006: Ward 6,32.096213428066
21306007: Ward 7,35.63241137546799
21306008: Ward 8,34.02612926156399
21306009: Ward 9,37.77478371797402
21306010: Ward 10,36.038975907253004
21306011: Ward 11,30.963058754593984
21306012: Ward 12,33.800221923565005
21306013: Ward 13,33.021291686379996
21306014: Ward 14,28.13666029843
21306015: Ward 15,28.131856830575988
21306016: Ward 16,29.22181676473799
21306017: Ward 17,34.782836072934
21307001: Ward 1,41.782448644629014
21307002: Ward 2,41.30553288594301
21307003: Ward 3,41.42511716944301
21307004: Ward 4,40.56739255795699
21307005: Ward 5,40.985721477721
21307006: Ward 6,41.80378797781901
21307007: Ward 7,39.358591502016
21307008: Ward 8,35.598412582699986
21307009: Ward 9,37.99726389081399
21307010: Ward 10,29.155237141885003
21307011: Ward 11,27.920292823242004
21307012: Ward 12,41.42872756289401
21307013: Ward 13,43.621172103770014
21307014: Ward 14,39.52787476172501
21307015: Ward 15,40.626485712576
21307016: Ward 16,39.40775031988499
21307017: Ward 17,39.095245071232
21307018: Ward 18,35.85955316556701
21307019: Ward 19,41.64850987282901
21307020: Ward 20,43.35624297197901
21308001: Ward 1,20.990091489370997
21308002: Ward 2,29.994838457882
21308003: Ward 3,35.24568598895999
21308004: Ward 4,24.291586613493998
21308005: Ward 5,30.342880946571004
21308006: Ward 6,34.598708119407
21308007: Ward 7,37.94662579400601
21308008: Ward 8,32.865846572237004
21308009: Ward 9,35.28366489706901
21401001: Ward 1,31.839864925196995
21401002: Ward 2,28.484248272093986
21401003: Ward 3,23.806943555119997
21401004: Ward 4,26.80036605481199
21401005: Ward 5,32.57045806943099
21401006: Ward 6,35.331401302896005
21401007: Ward 7,37.614188391329
21401008: Ward 8,42.162161439939
21401009: Ward 9,36.114848209168
21401010: Ward 10,38.20105362094803
21401011: Ward 11,33.606173690368
21401012: Ward 12,37.066362742070005
21401013: Ward 13,44.13027911517001
21401014: Ward 14,43.938090027831024
21401015: Ward 15,40.55711840478701
21401016: Ward 16,33.21001198072299
21401017: Ward 17,27.051837133267988
21402001: Ward 1,38.63468937956701
21402002: Ward 2,37.95425989292599
21402003: Ward 3,35.50399949513801
21402004: Ward 4,35.732697725276005
21402005: Ward 5,36.30749102193199
21402006: Ward 6,38.95762400738201
21402007: Ward 7,36.340850056705996
21402008: Ward 8,29.515452990266994
21402009: Ward 9,33.32634779286898
21402010: Ward 10,29.49519343321699
21402011: Ward 11,33.17900103434099
21402012: Ward 12,30.745335190525992
21402013: Ward 13,35.068097570362994
21402014: Ward 14,27.731129826535003
21402015: Ward 15,26.208872382452004
21402016: Ward 16,21.145147351506395
21402017: Ward 17,32.12731823424999
21503001: Ward 1,38.332125163048
21503002: Ward 2,43.642617009980015
21503003: Ward 3,44.592711290455014
21503004: Ward 4,39.108658764747005
21503005: Ward 5,41.17593542749999
21503006: Ward 6,32.38602451072698
21503007: Ward 7,38.482132408059
21503008: Ward 8,38.798463838363
21503009: Ward 9,37.792898438388995
21503010: Ward 10,39.495572576045994
21503011: Ward 11,38.173167535609
21503012: Ward 12,42.675224341847006
21503013: Ward 13,37.73443813018099
21503014: Ward 14,30.82893681812499
21503015: Ward 15,21.965590595730987
21503016: Ward 16,38.757407297293014
21503017: Ward 17,36.63367651151198
21503018: Ward 18,42.027881731802
21503019: Ward 19,33.41257923480748
21503020: Ward 20,36.86228213801001
21503021: Ward 21,34.607489104165644
21503022: Ward 22,36.94962395532399
21503023: Ward 23,41.776593335293
21503024: Ward 24,41.08360768893703
21503025: Ward 25,42.790221001634
21503026: Ward 26,41.380200959400014
21503027: Ward 27,38.256585453998994
21503028: Ward 28,38.799856663279996
21503029: Ward 29,38.283852145170016
21503030: Ward 30,39.892273709143005
21503031: Ward 31,40.47496070791502
21504001: Ward 1,44.329885996886
21504002: Ward 2,41.426320165064006
21504003: Ward 3,38.130440902856996
21504004: Ward 4,38.317998613513005
21504005: Ward 5,34.018933931872986
21504006: Ward 6,25.754752856724004
21504007: Ward 7,40.86367531021301
21504008: Ward 8,40.26549737614301
21504009: Ward 9,39.96988467886702
21504010: Ward 10,40.958419953245
21504011: Ward 11,42.532778550714994
21504012: Ward 12,40.73958334337901
21504013: Ward 13,43.16548236265199
21504014: Ward 14,40.09438984403499
21504015: Ward 15,37.84655011333501
21504016: Ward 16,40.56664680146101
21504017: Ward 17,40.647537010570005
21504018: Ward 18,45.038038795418004
21504019: Ward 19,38.862817796323
21504020: Ward 20,39.479605398464
21505001: Ward 1,41.171777651134995
21505002: Ward 2,44.05329597543999
21505003: Ward 3,40.620817530218
21505004: Ward 4,38.54194405188199
21505005: Ward 5,45.11456912935001
21505006: Ward 6,40.54459074235502
21505007: Ward 7,32.154107062140994
21505008: Ward 8,37.166001255781
21505009: Ward 9,36.67851877745965
21505010: Ward 10,34.36152468722301
21505011: Ward 11,34.18267480851499
21505012: Ward 12,33.237822819467
21505013: Ward 13,36.74486148481399
21505014: Ward 14,38.53275805626601
21505015: Ward 15,37.64765870655402
21505016: Ward 16,43.46401822338399
21505017: Ward 17,40.85113501669
21505018: Ward 18,39.58153579443099
21505019: Ward 19,41.003568464275006
21505020: Ward 20,43.589284998071
21505021: Ward 21,33.56675826081365
21505022: Ward 22,43.027886313639
21505023: Ward 23,46.636869918620015
21505024: Ward 24,40.62229915463902
21505025: Ward 25,42.163570288707014
21505026: Ward 26,43.793103012293
21505027: Ward 27,42.33995291925301
21505028: Ward 28,43.170965376656014
21505029: Ward 29,37.662952984498
21505030: Ward 30,38.141277992386016
21505031: Ward 31,39.18108232047
21506001: Ward 1,43.37271481712199
21506002: Ward 2,30.920723213982996
21506003: Ward 3,37.63763141921601
21506004: Ward 4,36.850252604370006
21506005: Ward 5,36.90605314316397
21506006: Ward 6,31.628377799010988
21506007: Ward 7,38.40510220523501
21506008: Ward 8,41.10272531059201
21506009: Ward 9,36.915663518625
21506010: Ward 10,43.15328496352503
21506011: Ward 11,44.04840342435901
21506012: Ward 12,40.12565788257399
21506013: Ward 13,42.182892972139996
21506014: Ward 14,34.830337705582004
21506015: Ward 15,31.913432641622514
21506016: Ward 16,38.63452570845699
21506017: Ward 17,38.665754687237985
21506018: Ward 18,34.38364268388402
21506019: Ward 19,38.21897502621002
21506020: Ward 20,35.99390513385099
21506021: Ward 21,36.91342783803702
21506022: Ward 22,38.21830170121101
21506023: Ward 23,38.802893993937
21506024: Ward 24,39.27141071885401
21506025: Ward 25,39.78174252572202
21506026: Ward 26,36.02738926543199
21507001: Ward 1,27.300829187185997
21507002: Ward 2,25.931202326436996
21507003: Ward 3,26.804336616511005
21507004: Ward 4,23.73782428450501
21507005: Ward 5,13.933879240365998
21507006: Ward 6,14.689361479140995
21507007: Ward 7,20.982963807578003
21507008: Ward 8,17.035775068828006
21507009: Ward 9,24.54155193398401
21507010: Ward 10,33.748048142669006
21507011: Ward 11,34.374745875202
21507012: Ward 12,29.956362126834993
21507013: Ward 13,23.101095162127013
21507014: Ward 14,33.03499136484799
21507015: Ward 15,38.31931025425302
21507016: Ward 16,38.17252295098601
21507017: Ward 17,40.333672195258984
21507018: Ward 18,38.53944087202801
21507019: Ward 19,38.06817808315599
21507020: Ward 20,43.268576712358
21507021: Ward 21,38.950555634983004
21507022: Ward 22,39.72613824683301
21507023: Ward 23,37.712336750632
21507024: Ward 24,43.084406901979
21507025: Ward 25,44.975462698978
21507026: Ward 26,40.50522292457302
21507027: Ward 27,44.851449622246015
21507028: Ward 28,37.486929838702004
21507029: Ward 29,35.14688158612799
21507030: Ward 30,30.22894354664399
21507031: Ward 31,38.65331083099999
21507032: Ward 32,36.597951177263006
21507033: Ward 33,31.551658273277003
21507034: Ward 34,38.99854464027799
21507035: Ward 35,36.70307524144701
24401001: Ward 1,32.11286891980401
24401002: Ward 2,34.413636627034
24401003: Ward 3,36.424069488093984
24401004: Ward 4,38.08714065606001
24401005: Ward 5,39.82459646330201
24401006: Ward 6,36.090967605726014
24401007: Ward 7,35.91578165085602
24401008: Ward 8,37.245098431687005
24401009: Ward 9,41.168441183587
24401010: Ward 10,36.26913265339301
24401011: Ward 11,38.654848916588
24401012: Ward 12,39.30630383604302
24401013: Ward 13,33.74298762122802
24401014: Ward 14,35.36329291923101
24401015: Ward 15,40.762506616706
24401016: Ward 16,39.158284335177
24401017: Ward 17,39.30258098879601
24401018: Ward 18,34.41100842776702
24401019: Ward 19,15.944097307968006
24401020: Ward 20,29.278531075679005
24401021: Ward 21,33.98960841966749
24401022: Ward 22,34.626691397798005
24401023: Ward 23,39.832390730243006
24401024: Ward 24,38.975433381523004
24401025: Ward 25,37.26931992545902
24401026: Ward 26,24.280878139675988
24402001: Ward 1,38.87498346500001
24402002: Ward 2,40.954117484495
24402003: Ward 3,40.810439721698
24402004: Ward 4,38.10480931479801
24402005: Ward 5,39.62263977774201
24402006: Ward 6,40.88211451145501
24402007: Ward 7,29.78402863978199
24402008: Ward 8,37.663361843726
24402009: Ward 9,37.09185104217699
24402010: Ward 10,42.356065872936014
24402011: Ward 11,39.11246823737001
24402012: Ward 12,39.323412451046
24402013: Ward 13,41.254401122785005
24402014: Ward 14,41.42698074184801
24402015: Ward 15,37.17314589435401
24402016: Ward 16,31.525243019873006
24402017: Ward 17,32.85406551345799
24402018: Ward 18,25.390096961690993
24402019: Ward 19,37.698962342957984
24402020: Ward 20,38.541875433549016
24402021: Ward 21,38.484733079794
24402022: Ward 22,32.08084090299699
24402023: Ward 23,40.121182886758994
24402024: Ward 24,40.846028722759
24402025: Ward 25,36.280436701310016
24402026: Ward 26,41.13382362419101
24402027: Ward 27,30.519923802714988
24403001: Ward 1,31.225252765240995
24403002: Ward 2,42.336355267417005
24403003: Ward 3,39.21816043485999
24403004: Ward 4,39.223191886546005
24403005: Ward 5,39.552129256479994
24403006: Ward 6,39.26545118170701
24403007: Ward 7,38.62484488466299
24403008: Ward 8,38.445348612152
24403009: Ward 9,41.80954328533098
24403010: Ward 10,41.636102050931996
24403011: Ward 11,43.50952823468202
24403012: Ward 12,44.56911086412999
24403013: Ward 13,37.36167167002099
24403014: Ward 14,42.128313680012
24403015: Ward 15,41.223852791875004
24403016: Ward 16,41.165318737470024
24403017: Ward 17,36.981956081804995
24403018: Ward 18,38.30904265925201
24403019: Ward 19,39.239909215275006
24403020: Ward 20,38.78620398373101
24403021: Ward 21,41.15512864735703
24403022: Ward 22,38.814065764258004
24403023: Ward 23,36.857055393204995
24403024: Ward 24,26.693055147470997
24403025: Ward 25,46.94533541174903
24403026: Ward 26,37.015074456189
24403027: Ward 27,43.257587758944
24403028: Ward 28,41.26050601153101
24403029: Ward 29,37.60840911419399
24403030: Ward 30,41.869039531253
24403031: Ward 31,39.23528075395099
24404001: Ward 1,36.71352749137102
24404002: Ward 2,42.37440956020302
24404003: Ward 3,42.28541000918602
24404004: Ward 4,41.903514969586006
24404005: Ward 5,44.444999649281
24404006: Ward 6,41.97034332838001
24404007: Ward 7,40.22619071900299
24404008: Ward 8,38.91774068336102
24404009: Ward 9,33.402047553723975
24404010: Ward 10,38.600092792729995
24404011: Ward 11,38.877510052435014
24404012: Ward 12,39.57474066382001
24404013: Ward 13,39.12173961361201
24404014: Ward 14,39.100202914172016
24404015: Ward 15,43.89581679638701
24404016: Ward 16,40.572634873231
24404017: Ward 17,43.496045272629
29200001: Ward 1,23.31942372385251
29200002: Ward 2,20.096420051182996
29200003: Ward 3,17.155170744951004
29200004: Ward 4,5.361160560806001
29200005: Ward 5,25.841755967378994
29200006: Ward 6,27.721217823752
29200007: Ward 7,29.509038282302996
29200008: Ward 8,26.529151762808997
29200009: Ward 9,16.393807630602
29200010: Ward 10,18.955056726002
29200011: Ward 11,27.947728654684003
29200012: Ward 12,26.99780465478751
29200013: Ward 13,27.029075104269
29200014: Ward 14,25.462771129573003
29200015: Ward 15,15.515385310666995
29200016: Ward 16,14.491555838643992
29200017: Ward 17,27.263992260682993
29200018: Ward 18,8.099628645459994
29200019: Ward 19,16.321738607841997
29200020: Ward 20,25.180172949024996
29200021: Ward 21,20.616988551054
29200022: Ward 22,21.553479871134005
29200023: Ward 23,23.28189100110601
29200024: Ward 24,30.119154312813986
29200025: Ward 25,21.514125131649006
29200026: Ward 26,30.647591493623995
29200027: Ward 27,8.053283399474003
29200028: Ward 28,15.629438540524
29200029: Ward 29,15.892001247462002
29200030: Ward 30,25.462852885502983
29200031: Ward 31,18.815067504027013
29200032: Ward 32,34.215014556012
29200033: Ward 33,31.653157133798004
29200034: Ward 34,27.83537195142799
29200035: Ward 35,15.474354962817994
29200036: Ward 36,27.179477248192
29200037: Ward 37,16.204701542358993
29200038: Ward 38,30.783896022846
29200039: Ward 39,20.03282636337
29200040: Ward 40,30.591551238517003
29200041: Ward 41,20.036380164164
29200042: Ward 42,26.104715030934003
29200043: Ward 43,18.132389991406004
29200044: Ward 44,19.454287708177002
29200045: Ward 45,24.435641113715004
29200046: Ward 46,16.04450372662699
29200047: Ward 47,17.002279464427
29200048: Ward 48,23.70988492477099
29200049: Ward 49,33.156504472554
29200050: Ward 50,26.654769009397004
29300001: Ward 1,7.912278513963
29300002: Ward 2,10.944007230111001
29300003: Ward 3,7.444805340746001
29300004: Ward 4,19.61157344501999
29300005: Ward 5,15.163020838160003
29300006: Ward 6,5.305887426426
29300007: Ward 7,11.141819703622998
29300008: Ward 8,4.8948871092629975
29300009: Ward 9,4.977526746341999
29300010: Ward 10,14.397855636149995
29300011: Ward 11,14.343653010377
29300012: Ward 12,9.913028502165002
29300013: Ward 13,23.08778350816751
29300014: Ward 14,21.020991479182
29300015: Ward 15,25.218839921483994
29300016: Ward 16,24.830204567125005
29300017: Ward 17,25.022283479360993
29300018: Ward 18,27.24996802527801
29300019: Ward 19,27.071471792040985
29300020: Ward 20,25.673029560045
29300021: Ward 21,22.942585161601993
29300022: Ward 22,23.239409091899994
29300023: Ward 23,20.511791673656006
29300024: Ward 24,23.82108742774399
29300025: Ward 25,18.562814267483997
29300026: Ward 26,19.908256095349
29300027: Ward 27,27.194990850860005
29300028: Ward 28,20.467619009615007
29300029: Ward 29,15.735927535904002
29300030: Ward 30,18.451812310398008
29300031: Ward 31,16.74929237416
29300032: Ward 32,17.059665311779
29300033: Ward 33,24.527352495476503
29300034: Ward 34,16.906286059480998
29300035: Ward 35,15.396886384559002
29300036: Ward 36,17.367011268008007
29300037: Ward 37,21.641195643739493
29300038: Ward 38,22.8980658462155
29300039: Ward 39,5.407567096898001
29300040: Ward 40,16.351873375203002
29300041: Ward 41,18.330209679447
29300042: Ward 42,27.293533742739005
29300043: Ward 43,22.26352704290199
29300044: Ward 44,22.830732263970994
29300045: Ward 45,24.20134942634401
29300046: Ward 46,22.274347230975003
29300047: Ward 47,24.32901542393901
29300048: Ward 48,16.931691237536
29300049: Ward 49,14.748232312942998
29300050: Ward 50,23.864980170763516
29300051: Ward 51,7.749744865011
29300052: Ward 52,14.001944614299996
29300053: Ward 53,14.879240211374988
29300054: Ward 54,26.15744916647501
29300055: Ward 55,24.378207616549
29300056: Ward 56,23.652466374846995
29300057: Ward 57,24.526783720702994
29300058: Ward 58,20.168554177242
29300059: Ward 59,17.056069917928998
29300060: Ward 60,18.044573611339
10101001: Ward 1,16.224272227354003
10101002: Ward 2,15.485379275521
10101003: Ward 3,18.95729324787
10101004: Ward 4,17.28067859505901
10101005: Ward 5,12.94088189162
10101006: Ward 6,16.877619069130006
10101007: Ward 7,14.339587396535999
10101008: Ward 8,15.437217662360005
10102001: Ward 1,18.456647249463003
10102002: Ward 2,14.049037503006993
10102003: Ward 3,17.13339327113101
10102004: Ward 4,16.442450783758012
10102005: Ward 5,14.388448042418002
10102006: Ward 6,23.556474918527
10103001: Ward 1,13.277883175387995
10103002: Ward 2,18.085133404314004
10103003: Ward 3,13.063262823626001
10103004: Ward 4,15.82183476517701
10103005: Ward 5,16.50808243683201
10103006: Ward 6,9.448361660495003
10103007: Ward 7,12.751926365397999
10104001: Ward 1,15.447866285984997
10104002: Ward 2,16.471725342217
10104003: Ward 3,15.504503572244994
10104004: Ward 4,17.74140358167601
10104005: Ward 5,7.625261205563001
10104006: Ward 6,7.859806255643001
10104007: Ward 7,14.653504793296992
10104008: Ward 8,6.8468936831000065
10104009: Ward 9,15.218961639285997
10104010: Ward 10,11.111832429252004
10104011: Ward 11,10.794628469248003
10104012: Ward 12,16.477990639041003
10104013: Ward 13,11.434966504411001
10105001: Ward 1,11.435518990808
10105002: Ward 2,13.809473161228
10105003: Ward 3,14.815790064268004
10105004: Ward 4,16.35096371922801
10105005: Ward 5,10.420836983735002
10105006: Ward 6,16.874398565985008
10105007: Ward 7,15.368692615476995
10105008: Ward 8,11.565679796747002
10105009: Ward 9,18.394372657476996
10105010: Ward 10,8.320498606928998
10105011: Ward 11,17.80925922206601
10105012: Ward 12,15.532192148414003
10202001: Ward 1,24.599340090332998
10202002: Ward 2,16.242653376453003
10202003: Ward 3,14.022215454358998
10202004: Ward 4,14.050425491358995
10202005: Ward 5,13.960824932962995
10202006: Ward 6,17.577714975780008
10202007: Ward 7,17.222739511705004
10202008: Ward 8,11.133847122669003
10202009: Ward 9,14.434142497624002
10202010: Ward 10,18.019285013971004
10202011: Ward 11,16.220063166251013
10202012: Ward 12,13.174772743919995
10203001: Ward 1,14.798299692861999
10203002: Ward 2,5.283616476183998
10203003: Ward 3,15.831188651574001
10203004: Ward 4,8.027758757967003
10203005: Ward 5,17.463866135790003
10203006: Ward 6,22.908794675987497
10203007: Ward 7,15.195518892222001
10203008: Ward 8,19.394982604716997
10203009: Ward 9,22.192756472898992
10203010: Ward 10,16.024509043550005
10203011: Ward 11,14.97737803078699
10203012: Ward 12,21.698582115649
10203013: Ward 13,16.704867812885006
10203014: Ward 14,19.037007547706505
10203015: Ward 15,5.608552215205004
10203016: Ward 16,26.957829028554006
10203017: Ward 17,10.391881124437003
10203018: Ward 18,12.383333661572994
10203019: Ward 19,8.425488676902996
10203020: Ward 20,14.376704772415998
10203021: Ward 21,17.78861508607901
10203022: Ward 22,8.915546975560003
10203023: Ward 23,10.216141898478003
10203024: Ward 24,25.212549221087002
10203025: Ward 25,15.923010296942
10203026: Ward 26,14.216928649997001
10203027: Ward 27,17.555558850275002
10203028: Ward 28,12.369200699454007
10203029: Ward 29,11.336229353873
10203030: Ward 30,17.098714313697013
10203031: Ward 31,16.67565646074601
10204001: Ward 1,17.449328221928003
10204002: Ward 2,15.666277168800002
10204003: Ward 3,15.356920189423
10204004: Ward 4,13.755244051539997
10204005: Ward 5,14.059923155062002
10204006: Ward 6,12.938285541224998
10204007: Ward 7,19.952921767463998
10204008: Ward 8,9.018934074293
10204009: Ward 9,8.022534231672996
10204010: Ward 10,20.299755988609
10204011: Ward 11,13.425300932288996
10204012: Ward 12,26.984096785747003
10204013: Ward 13,17.131703363918
10204014: Ward 14,25.133289420897995
10204015: Ward 15,25.96602980550849
10204016: Ward 16,16.98826046228101
10204017: Ward 17,9.564181288753
10204018: Ward 18,21.711791091126994
10204019: Ward 19,15.688094882071994
10204020: Ward 20,14.551260739668997
10204021: Ward 21,8.407369460899003
10204022: Ward 22,7.109113860389001
10205001: Ward 1,17.489468518581006
10205002: Ward 2,15.073879318295994
10205003: Ward 3,21.556401820779996
10205004: Ward 4,19.435058249256997
10205005: Ward 5,18.728839984564004
10205006: Ward 6,7.714239367008002
10205007: Ward 7,8.985416487256
10205008: Ward 8,18.750847091852005
10205009: Ward 9,14.779441054885993
10205010: Ward 10,17.624598767063677
10205011: Ward 11,14.672985626935999
10205012: Ward 12,14.371856288021988
10205013: Ward 13,13.950874095216994
10205014: Ward 14,16.122644996637995
10205015: Ward 15,8.990095841014002
10205016: Ward 16,20.210868745662996
10205017: Ward 17,28.15026061670801
10205018: Ward 18,21.750279824763997
10205019: Ward 19,18.904802883301
10205020: Ward 20,18.106241413870002
10205021: Ward 21,19.846072960322005
10206001: Ward 1,12.749340228066995
10206002: Ward 2,15.088325294995002
10206003: Ward 3,16.712854809755004
10206004: Ward 4,23.03947656003101
10206005: Ward 5,14.272927487398997
10206006: Ward 6,13.820514244763997
10206007: Ward 7,14.175199400984996
10206008: Ward 8,16.87834429469101
10206009: Ward 9,14.957922352179997
10206010: Ward 10,27.480653347432003
10206011: Ward 11,14.849129533582
10206012: Ward 12,15.834875301370003
10304001: Ward 1,10.840531377586998
10304002: Ward 2,15.273849800849995
10304003: Ward 3,16.002062306537006
10304004: Ward 4,11.882614323258002
10304005: Ward 5,16.043169205088002
10301001: Ward 1,14.874530030831995
10301002: Ward 2,15.486502007312
10301003: Ward 3,16.01504625709899
10301004: Ward 4,13.127535603744002
10301005: Ward 5,15.783405988514
10301006: Ward 6,17.212184267737992
10301007: Ward 7,14.729767058219005
10301008: Ward 8,16.273630879665006
10301009: Ward 9,18.956873251276008
10301010: Ward 10,15.913165083028998
